label,message
benign,okcareertech.org/foundation/hall%20of%20fame/de
benign,pk-nation.com/
benign,spoke.com/dir/p/bouchard/pierre
benign,yfrog.com/kllc3mpj
benign,absoluteastronomy.com/topics/Olympic_Stadium_(M
benign,mediaperformanceinstitute.com/?p=135
phishing,http://www.id-app7.co.uk/identify-customer=LDjg
defacement,http://vinno.co.th/index.php?option=com_user&vi
defacement,http://patrikcase.com/index2.php?option=com_vir
defacement,http://www.gsmkamera.hu/index.html?option=com_c
benign,huntercompteam.blogspot.com/2009/02/j4s5s-bring
benign,lyricsbay.com/diane_dufresne_lyrics.html
benign,http://plarium.com/it/giochi-di-strategia/storm
phishing,dunsanychase.com
defacement,http://www.gallacher-sons.co.uk/index.php?optio
benign,http://askubuntu.com/questions/623339/altough-i
benign,zoominfo.com/people/Murdocco_Richard_593179909.
benign,missuniverse.com/galleries/view/990
defacement,http://www.dedrijfstang.nl/index.php/nieuws
benign,education.com/schoolfinder/us/virginia/stafford
benign,magicyellow.com/category/Dry_Cleaners/Coldwater
benign,starting-points.blogspot.com/2011/05/syrian-pre
benign,historycentral.com/navy/ap/WilliamWardBurrows.h
benign,facebook.com/casey.merrill
benign,evodl.com/movies/tv-shows/2966-hawaii-five-0-20
benign,williamsmalley.com/
benign,frommers.com/destinations/montreal/
benign,beenverified.com/p/frank+wood
benign,yelp.com/biz/late-nite-pie-houston
benign,facebook.com/Alvis.Chan.C.H
benign,findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=2305
benign,maximediaproductions.com/mceuen/johnmceuen_guit
benign,kkpsi-zx.org/
benign,extratorrent.com/search/?search=beau%20dommage%
benign,http://torcache.net/torrent/27B80D301E714AB8932
benign,blackcowboyassociation.org/
defacement,http://guianaturologia.com.br/cursos-e-eventos.
benign,ultimate-guitar.com/tabs/groovy_aardvark_tabs.h
benign,123people.com/s/tiger+white
benign,alexa.com/whatshot?q=debbe+dunning
benign,ww2db.com/event/timeline/1939/
benign,electricalsolutionsllc.com/service-call.html
benign,thebeerstore.ca/Beers/Kegs.asp
benign,totalboxinginfo.wordpress.com/
benign,http://moviepilot.com/posts/2015/05/13/keep-the
defacement,http://23283333.com/line/index.asp?ID=1&vdo=C
benign,mylife.com/sandraandersonherbert
benign,beenverified.com/p/maurice+harris
phishing,boa-account-limite-id-26382382739238.rccgcanada
benign,http://torcache.net/torrent/B1B2E589AFDCBBE4F2A
phishing,executiveimagenutrition.com
defacement,http://hsv-deswalm.nl/index.php?option=com_jcal
defacement,http://www.papamusilisafaris.eu/nationalparks-t
benign,soundcloud.com/subliminal-records/eddie-amador-
defacement,http://socoter.cl/corporativo/index.php?option=
malware,http://bisaneema.org/%e0%a4%85%e0%a4%96%e0%a4%b
benign,jimmyrollins.bigcartel.com/
benign,articles.latimes.com/1989-07-03/news/mn-2252_1_
benign,historicbuildingsct.com/?p=8126
benign,qc.allpages.com/montreal/education/elementary-s
benign,mmatko.com/chris-cisneros-vs-ben-saunders-fight
defacement,http://www.goecklingerhausbraeu.de/bilder/item/
benign,powells.com/biblio?isbn=9780061991776
benign,theglobeandmail.com/sports/more-sports/can-show
benign,askfactmaster.com/Category:Disambiguation
benign,notreble.com/buzz/2010/11/07/rip-jim-clench-bas
benign,facebook.com/melanie.letourneau
benign,forum.xda-developers.com/showthread.php?t=45937
benign,skiwesterns.com/2011/
defacement,http://niedoba-assoc.com/index.php?option=com_c
defacement,http://skelbiucia.lt/transportas/spec-technika/
benign,sherdog.net/forums/f2/most-successful-well-deco
defacement,http://www.pidloga.com/grabo/itemid-241.php
benign,carolinafame.com/SCarolina/index.html
benign,hiphopcanada.com/2009/09/interview-a-trak/
benign,artandpopularculture.com/Fashion_illustrator
benign,airline-luggage-regulations.com/bagreg.php?airi
benign,habsfeed.com/montreal-canadiens-jokes/
benign,skateparkoftampa.com/spot/sk.aspx?ID=961
benign,youtube.com/watch?v=0uQ8sI-mCEQ
benign,classmates.com/directory/school/Joseph%20Hermas
defacement,http://www.yyjanet.com/culture/Default.aspx
phishing,ppout.net
phishing,http://gdxjabh.com/js/?us.battle.net/login/en/?
defacement,http://www.hafenrocker.de/gaestebuch.html?start
benign,wine.com/V6/Marcel-Vincent-and-Fils-Pouilly-Fui
benign,vaughtsviews.com/?p=14193
malware,http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5
benign,ebay.com/sch/i.html?_nkw=william+f+nolan
defacement,http://www.sanremoballroom.com.au/weddings.html
benign,capesand.com/
benign,audioenglish.net/dictionary/jessica_mitford.htm
benign,beemp3.com/download.php?file=28277&song=Let%27s
benign,theflowerexpert.com/content/aboutflowers/tropic
phishing,dorukosafe009.altervista.org
benign,soccerpunter.com/soccer-statistics/korea/korea-
defacement,http://www.janke-baufinanzierungen.de/index.php
defacement,http://www.anahitalaw.com/index.html
benign,askbiography.com/bio/Larry_Steele.html
benign,canadian-escort-reviews.com/forums/montreal-cl/
benign,footballforum.com/nfl-general-discussion/93513-
defacement,http://www.ayseteyze.com.tr/sejeal.jpg
benign,sueterryvoices.com/profile/james-corden/
benign,http://thenextweb.com/apps/2012/11/28/500px-lau
benign,manta.com/c/mmd5g27/carolina-bus-sales
malware,http://www.vilagnomad.com/wp-content/plugins/cf
benign,newyorkcolor.com/
benign,newyorkstageandfilm.org/
benign,wiki.answers.com/Q/Where_was_debbi_fields_born
defacement,http://www.nagid.pl/index.php?option=com_conten
benign,mylife.com/c-3869625
benign,cesarica.net/portal/live-tv-canal-vie-live-stre
benign,answers.yahoo.com/question/index?qid=2009100713
benign,cornwallpeoplefirst.com/home
benign,grist.org/cities/2011-08-10-alex-steffen-on-car
benign,stuff.co.nz/sport/football/5442534/Wairarapa-Na
benign,manta.com/c/mmcv28b/indiana-assn-of-cities-town
defacement,http://www.persianp.ir/index.php?option=com_use
benign,usta.com/an_interview_with_us_davis_cup_captain
benign,superseventies.com/spdoobies.html
defacement,http://antenassaojose.com.br/site/index.php?vie
benign,blackwatchcanada.com/en/heritage-and-history/a-
benign,imdb.com/name/nm0612122/
benign,boardreader.com/fp/Soccer_forums_BigSoccer_9225
malware,craftcollectible.com/burst/quin/mjnj.bin
defacement,http://rus-master.com/\321%80à¸°à¸•à¸°à¸œà¸°à¸ž
benign,ridemonkey.com/forums/f174/live-coverage-devinc
benign,absoluteastronomy.com/topics/The_Worst_Witch
phishing,virfy-paypaly.com
defacement,http://www.vetquality.com.br/component/k2/iteml
benign,linkedin.com/in/lizcadena
defacement,http://www.holidayclub-mtb.com/holiday/index.ph
benign,hardreset.wordpress.com/
benign,http://cox.com/residential/support/internet/art
benign,mountainman.com.au/kural/
malware,http://9779.info/%E7%B2%AE%E9%A3%9F%20%E7%B2%98
benign,nj.com/hssports/results/boysicehockey/index.ssf
benign,watchcartoononline.com/maison-ikkoku-episode-74
benign,amazon.com/Viva-Villa-VHS-Wallace-Beery/dp/6302
benign,imdb.com/name/nm0519180/
benign,boxofficeprophets.com/tickermaster/listing.cfm?
benign,123people.com/s/connie+ray
malware,http://img8.007swz.com/cpimg/pintupinban/6houYe
benign,nutquote.com/quote/Debbi_Fields
benign,liquida.com/rory-mcilroy/rory-mcilroy-website/
benign,library.rice.edu/collections/WRC/digital-archiv
benign,mysoju.com/star/sawamura-ikki/
benign,reuters.com/finance/stocks/overview?symbol=ACEa
benign,trinisoca.com/gallery2/main.php?g2_itemId=10786
benign,hardware.knobs4less.com/?mfg=Becker%20Beschlaeg
benign,facebook.com/pages/Sylvia-Browne/196312131222
benign,primeperformers.co.uk/presenters/greg-rusedski
benign,benzworld.org/forums/w123-e-ce-d-cd-td/1356286-
benign,celevs.com/movies/show.htm?idm=3213
defacement,http://www.bukitesveiki.lt/straipsniai-pranesim
defacement,http://www.ijsbaanapeldoorn.nl/fotos-videos.htm
phishing,membershipsalesmachine.com
defacement,http://www.sementimenzo.it/field-day/18.html
phishing,jollyk10.000webhostapp.com
benign,whosdatedwho.com/tpx_48772/isabelle-blais/
benign,tv.com/people/rockmond-dunbar/photos/
defacement,http://www.allaroundrental.com/index.php?option
phishing,rezydencjaszafran.pl
benign,hotelguides.com/washington/zillah-wa-hotels.htm
phishing,iso31000.site
benign,philosophy.uchicago.edu/faculty/conant.html
phishing,arkaust.com.au
benign,lyrics.wikia.com/Burt_Bacharach
benign,answers.com/topic/jodoin
benign,ftp.gnu.org/old-gnu/Manuals/gdb-5.1.1/html_node
defacement,http://wijzijnnietgevaarlijk.nl/index.html
defacement,http://www.pc50.de/index.php?option=com_content
defacement,http://www.art-ecology-education.org/en/qaa-top
defacement,http://www.pro-cycling-tours.co.uk/index.html
benign,imdb.com/name/nm0152304/
benign,macleans.ca/2010/09/24/the-most-corrupt-provinc
benign,usatoday.com/
phishing,b74767889509f.000webhostapp.com
benign,jigsaw.com/scid4316213/george_kolo.xhtml
benign,http://comicbook.com/2015/04/24/all-avengers-ag
phishing,unityinsurance.co.tz
benign,spokaneshock.com/tickets/
defacement,http://www.malsaker.nu/slottet/visning-av-malsa
benign,tripadvisor.co.uk/ShowUserReviews-g155032-d1857
benign,americansteelinc.com/
benign,last.fm/music/Kevin+Blechdom/_/Private+Dancer
benign,clearseniorliving.com/senior-finances/ira-and-p
defacement,http://www.fagnaniebertagnoli.it/Sistema-frenan
benign,usatoday.com/news/nation/2011-06-01-kelly-endea
benign,seymourduncan.com/blog/artist-interview/frank-c
benign,tri-statedefenderonline.com/articlelive/article
benign,famousbeautiessite.com/nudes.php?ctg=Anke%20Eng
benign,rottentomatoes.com/celebrity/luc_robitaille/
benign,kansas-city.apartmenthomeliving.com/apartment-g
benign,causes.com/causes/548306-capital-punishment-for
benign,kamalaharrisblog.wordpress.com/
benign,sportsrepmarketing.blogspot.com/
benign,car-accident-law.org/texas/austin-attorneys-tx-
benign,en.wikipedia.org/wiki/Brotherhood_of_the_Wolf_(
benign,britannica.com/EBchecked/topic/311335/Kansas-Ci
benign,absoluteastronomy.com/topics/Being_Osama
defacement,http://svadebny.com/index.php?option=com_user&v
benign,blog.zap2it.com/frominsidethebox/2010/01/surviv
benign,bbgerman.com/german-language.html
benign,soccer-ireland.com/manchester-united/irish-foot
benign,starpulse.com/news/index.php/2011/06/07/charlen
defacement,http://virgiliogomes.com/livros?start=60
benign,http://mirtesen.ru/url?e=simple_click&blog_post
defacement,http://jmrsl.net/index.php?option=com_jevents&t
benign,trashcanwiki.org/index.php?title=Tim_Rozon_And_
benign,provigodistribution.foodpages.ca/
malware,http://www.0068555.com/app/member/SportOption.p
defacement,http://kreuzleger.net/de/downloads.html
malware,http://www.114633.com/cl/?module=System&method=
benign,planetware.com/kansas-city/john-wornall-house-m
phishing,http://fb.com.accounts.login.userid.386219.fbsb
benign,twitter.com/NHLLoom
benign,votelifecanada.blogspot.com/
benign,ashleyfurniturehomestore.com/Catalog/Product.as
benign,classicbroncos.com/forums/showthread.php?t=1914
benign,en.wikipedia.org/wiki/Dave_Barr
benign,http://espn.go.com/nhl/story/_/id/12757345/nhl-
benign,manta.com/ic/mt6xf4d/ca/parrainage-civic-champl
benign,militaryphotos.net/forums/showthread.php?4059-B
benign,bishopinstitute.org/
defacement,http://auf-online.com/index.php?option=com_even
benign,englishs.co.uk/
benign,dictionary.sensagent.com/Ã©tienne-thÃ©odore+pÃ¢
benign,panaust.com.au/person/joe-walsh
defacement,http://www.minhasgerais.com/index.php?option=co
benign,familytrees.genopro.com/454373/Roelofs/FRANCE-R
benign,thenation.com/authors/c
benign,jahkno.com/v3/index.php?/forum/96-dancehall-mix
benign,chrismitchell.com/
benign,absoluteastronomy.com/topics/Minnesota_Strikers
benign,songmeanings.net/artist/view/songs/137438963640
defacement,http://kidscentrale.nl/index.php?option=com_con
benign,gyc.org.bw/
benign,tapetrading.h11.ru/Skate%20America%201986%20(NT
benign,fairfaxhomesforsale.com/
benign,wn.com/Category:University_of_North_Carolina_at
defacement,http://www.saludyestetica.cl/g/index.php?option
benign,linkedin.com/pub/peter-wege/12/336/926
phishing,ethbinance.info
benign,http://skyrock.com/videos/eDJvbDlzNToxMw==-Free
benign,moval.edu/
defacement,http://www.fagnaniebertagnoli.it/Table/MOTORINI
benign,civ.eng.cam.ac.uk/cjb/hingston/hn.htm
defacement,http://notiamazonia.com/index.php?option=com_co
benign,thecanadianencyclopedia.com/index.cfm?PgNm=TCE&
benign,metroairinc.net/
defacement,http://www.fahrschule-niepel-hannover.de/servic
benign,lyricsdomain.com/13/minor_threat/look_back_and_
defacement,http://www.graz4u.at/faq/weiterefragen/220-outl
benign,california.hometownlocator.com/cities/
benign,dbstalk.com/showthread.php?t=191782
benign,agirmontreal.org/
defacement,http://www.bishopstrings.com/about-bishop-music
benign,yelp.ca/biz/centre-daccueil-marcelle-ferron-bro
benign,liveforfilms.com/2010/08/28/enemy-mine-1985-mov
benign,wsdot.wa.gov/traffic/routelist.aspx
benign,amazon.com/Feasting-Word-Year-Pentecost-Propers
benign,radio-info.com/stations/kksf-fm
benign,growingbolder.com/media/entertainment/movies/bo
benign,dublinflea.blogspot.com/
benign,linkedin.com/in/apptheory
benign,cftc.gov/About/Commissioners/GaryGensler/index.
benign,123people.com/s/ed+lalonde
benign,dictionary.sensagent.com/syndicat+professionnel
defacement,http://boughtitsoldit.com/component/virtuemart/
benign,downloads.zdnet.com/abstract.aspx?docid=668401
benign,deadline.com/2011/02/ae-pilot-big-mike-taps-two
benign,everythingisundercontrol.org/nagtloper/write/wr
defacement,http://www.merlvic.com.au/index.php?option=com_
benign,komonews.com/sports/mariners/130757843.html
defacement,http://torontochieftains.com/Sponsorship/Become
benign,sites.google.com/site/eengurraae/home/-almanac-
benign,http://aljazeera.net/Home/GetPage/f6451603-4dff
benign,imdb.com/name/nm0340235/
defacement,http://wijzijnnietgevaarlijk.nl/honden-fotos/ni
benign,http://xossip.com/forumdisplay.php?s=1a0185aef9
malware,hutagosya.com
benign,youngatheartpottery.com/
benign,youtube.com/watch?v=MzYb1TP7xhA
benign,ultimate-guitar.com/tabs/all_time_low_tabs.htm
benign,biomedexperts.com/Profile.bme/187160/Ferdinando
benign,audible.com/search?searchNarrator=Wil+Wheaton
benign,mcd.woodbury.edu/graphicdesign/workshop.shtml
defacement,http://www.cpimoto.ru/gtr150
benign,northdakota.hometownlocator.com/nd/cass/argusvi
defacement,http://www.szabadmunkaero.hu/component/user/rem
benign,youtube.com/watch?v=YrcVkDx1vD0
defacement,http://www.botoxina.com/index.php?option=com_co
defacement,http://www.caseaffittipuglia.com/case-a-ciardo.
phishing,anbinh-city.top
benign,http://torcache.net/torrent/6F8850C2712F45EBE2B
benign,facebook.com/fabio.deholandabarros
benign,bleacherreport.com/articles/233858-remembering-
benign,imdb.com/name/nm0547772/
benign,fouye.com/video.php/11362
benign,http://couchtuner.eu.com/2013/06/baby-daddy-s2-
defacement,http://hoaphatelectric.com/gioi-thieu/cac-phong
benign,pipl.com/directory/name/Tolson/Pam
benign,commondreams.org/
benign,http://grantland.com/hollywood-prospectus/2015-
benign,mobilenationstechnology.com/
defacement,http://www.dokbuaklangnam.com/index.php?option=
benign,members.tripod.com/~w-westfall/relfam2j.html
defacement,http://www.empresariosonline.com.mx/index.php?o
benign,hellomacon.com/
malware,http://9779.info/%E5%B9%BC%E5%84%BF%E7%B2%98%E8
phishing,conflrm.myacc0unt.hosting5717123.az.pl
defacement,http://evra-international-inc.com/index.php?opt
benign,lonestarmusic.com/AlvinCrow
benign,axium.com/solutioncenter/
benign,williammetzger.com/
benign,michiganstate.rivals.com/
benign,whosdatedwho.com/tpx_3197/jessica-pare/
benign,insidepulse.com/2011/07/19/womens-world-cup-201
benign,youtube.com/watch?v=OEA8XSIUtxk
defacement,http://www.2ndtimedesigns.com/general-informati
defacement,http://mo-artworks.com/component/mailto/index.h
benign,ustream.tv/channel/casa-del-alfarero-las-vegas
benign,danielcosta.ca/
benign,canadalawyers.org/qc/longueuil-attorneys/1.htm
benign,tokyo-boom.com/
benign,registrar.missouri.edu/
benign,filecrop.com/kat-tun-III-QUEEN-OF-PIRATES.html
defacement,http://gessobh.com/projetos.html
benign,pagosaanimaladvocates.org/
benign,http://dropbooks.tv/search/index/word:%E3%82%A2
phishing,acikdenizbankgold.com
benign,wn.com/Bob_Campbell_(photographer)
defacement,http://www.merlegkepeskonyvelotanfolyam.hu/merl
malware,http://www.mt6669.com/cl/tpl/montecarlo/ver1/cs
benign,absoluteastronomy.com/topics/1900_Democratic_Na
benign,antonio254.tripod.com/mrrichardsfunshow/
benign,acronymfinder.com/Single-Line-Multi_Service-(Zh
benign,ballerwives.com/2009/08/14/nfl-star-michael-vic
benign,strawberrycreekclub.com/Strawberry-WI-Golf-Cour
defacement,http://www.nissad.com/junction-and-distribution
benign,absoluteastronomy.com/topics/List_of_indoor_are
benign,proz.com/kudoz/French/linguistics/980157-le_pet
benign,spokeo.com/Joan+Archibald
benign,blinkx.com/watch-video/kim-kardashian-new-sex-t
benign,http://torcache.net/torrent/9CE37E39726CC18C1F1
benign,english.turkcebilgi.com/Celje
defacement,http://www.yzsyedu.com/info_Show.aspx?typeid=17
phishing,klkblessingcorporation.com
benign,drewwatersmusic.com/liner_notes_atmos_plays_wat
defacement,http://www.bonanni.com.au/component/mailto/inde
benign,cbssports.com/collegefootball/teams/page/IAST/i
benign,premier-ministre.gouv.qc.ca/equipe/conseil-mini
benign,wbau.wikia.com/wiki/Warner_Bros._Cartoons_Golde
benign,hindigeetmala.com/singer/shaan.php
benign,cubanrhumjungle.com/
benign,r3z4prof.me/2011/02/single-%E3%83%86%E3%82%B4%E
benign,en.wikipedia.org/wiki/USS_Susanville_(PC-1149)
benign,jasonyoung.com/bio.html
benign,en.wikipedia.org/wiki/Stanis%C5%82aw_Szukalski
benign,flyersalumni.org/parent.htm
benign,canadaonline.about.com/od/parliament/p/parlbldg
benign,letitburnrecords.com/store/
benign,openjurist.org/438/f2d/1194/mangold-v-albert-ga
benign,sedl.org/loteced/scenarios/arabic_splendors.htm
